RUN_ID,SERIES_LABEL,SAMPLE_MODE,SAMPLE_FACTOR_M,SAMPLE_CAP,THREAD_COUNT,SEED,FULL_MATERIAL,ITERATION,TRUE_KEY,K4,K3,K2,K1,PREFIX_ALPHA,PREFIX_BETA,PREFIX_DELTA_ABS_VALUE,PREFIX_DELTA_ABS_NUMERATOR,PREFIX_DELTA_ABS_DENOMINATOR,PREFIX_DELTA_ABS_FRACTION,PREFIX_DELTA_SIGNED_VALUE,PREFIX_DELTA_SIGNED_NUMERATOR,PREFIX_DELTA_SIGNED_DENOMINATOR,PREFIX_DELTA_SIGNED_FRACTION,PREFIX_MAX_PAIR_COUNT_TOL_2_NEG_15,PREFIX_MAX_SIGNED_VALUE_MIN_TOL,PREFIX_MAX_SIGNED_VALUE_MAX_TOL,SAMPLE_COUNT,TRUE_KEY_LAST_ROUND_K1,TRUE_KEY_LAST_ROUND_K2,TRUE_DELTA_SIGNED_VALUE,TRUE_DELTA_SIGNED_NUMERATOR,TRUE_DELTA_SIGNED_DENOMINATOR,TRUE_DELTA_SIGNED_FRACTION,TRUE_RANK,FALSE_DELTA_SIGNED_MEAN_VALUE,FALSE_DELTA_SIGNED_MEAN_NUMERATOR,FALSE_DELTA_SIGNED_MEAN_DENOMINATOR,FALSE_DELTA_SIGNED_MEAN_FRACTION,BEST_GUESS_K1,BEST_GUESS_K2,BEST_DELTA_SIGNED_VALUE,BEST_DELTA_SIGNED_NUMERATOR,BEST_DELTA_SIGNED_DENOMINATOR,BEST_DELTA_SIGNED_FRACTION,BEST_TIE_COUNT,TRUE_IN_BEST_TIES,MAX_ABS_DELTA_SIGNED_MIN_VALUE,MAX_ABS_DELTA_SIGNED_MAX_VALUE,MAX_ABS_DELTA_SIGNED_MIN_NUMERATOR,MAX_ABS_DELTA_SIGNED_MAX_NUMERATOR,MAX_ABS_DELTA_SIGNED_MIN_FRACTION,MAX_ABS_DELTA_SIGNED_MAX_FRACTION,MIN_ABS_DELTA_VALUE,MIN_ABS_DELTA_NUMERATOR,MIN_ABS_DELTA_DENOMINATOR,MIN_ABS_DELTA_FRACTION,DELTA_TIME_SEC,RECOVERY_TIME_SEC,TOTAL_TIME_SEC
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6502,0x3B1F3B21,0x3B,0x1F,0x3B,0x21,0xE100,0xE108,0.0380249023,2492,65536,2492/2^16,-0.0380249023,-2492,65536,-2492/2^16,1,-0.0380249023,-0.0380249023,6917,0x21,0x3B,0.0478531155,331,6917,331/6917,17,-0.0000007302,-331,453305595,-331/453305595,0xB1,0xBF,0.0521902559,361,6917,361/6917,1,0,0.0521902559,0.0521902559,361,361,361/6917,361/6917,0.0001445713,1,6917,1/6917,0.0000,0.0144,0.0146
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6503,0x517A8042,0x51,0x7A,0x80,0x42,0x0B60,0x0021,0.0358886719,2352,65536,2352/2^16,0.0358886719,2352,65536,2352/2^16,1,0.0358886719,0.0358886719,7764,0x42,0x80,-0.0525502318,-408,7764,-408/7764,33,0.0000008019,408,508813740,408/508813740,0x3A,0x00,-0.0543534261,-422,7764,-422/7764,16,0,-0.0543534261,-0.0543534261,-422,-422,-422/7764,-422/7764,0.0000000000,0,7764,0/7764,0.0000,0.0090,0.0092
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6504,0xA8B8BF77,0xA8,0xB8,0xBF,0x77,0x0301,0x02A1,0.0301513672,1976,65536,1976/2^16,0.0301513672,1976,65536,1976/2^16,1,0.0301513672,0.0301513672,11000,0x77,0xBF,-0.0163636364,-180,11000,-180/11000,6449,0.0000002497,180,720885000,180/720885000,0xCD,0x00,0.0387272727,426,11000,426/11000,16,0,0.0387272727,0.0387272727,426,426,426/11000,426/11000,0.0000000000,0,11000,0/11000,0.0000,0.0215,0.0218
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6505,0xC53474ED,0xC5,0x34,0x74,0xED,0x0101,0x0106,0.0286865234,1880,65536,1880/2^16,-0.0286865234,-1880,65536,-1880/2^16,1,-0.0286865234,-0.0286865234,12152,0xED,0x74,0.0255102041,310,12152,310/12152,205,-0.0000003893,-310,796381320,-310/796381320,0x2D,0xF2,-0.0362080316,-440,12152,-440/12152,1,0,-0.0362080316,-0.0362080316,-440,-440,-440/12152,-440/12152,0.0000000000,0,12152,0/12152,0.0000,0.0240,0.0243
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6506,0xF61C7FA0,0xF6,0x1C,0x7F,0xA0,0x810A,0x810E,0.0305175781,2000,65536,2000/2^16,0.0305175781,2000,65536,2000/2^16,1,0.0305175781,0.0305175781,10738,0xA0,0x7F,-0.0329670330,-354,10738,-354/10738,61,0.0000005030,354,703714830,354/703714830,0xEB,0xA9,0.0417209909,448,10738,448/10738,1,0,0.0417209909,0.0417209909,448,448,448/10738,448/10738,0.0000000000,0,10738,0/10738,0.0000,0.0216,0.0219
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6507,0x85BAC47E,0x85,0xBA,0xC4,0x7E,0x8100,0xC103,0.0306396484,2008,65536,2008/2^16,0.0306396484,2008,65536,2008/2^16,1,0.0306396484,0.0306396484,10653,0x7E,0xC4,-0.0340749085,-363,10653,-363/10653,26,0.0000005199,363,698144355,363/698144355,0xC3,0x56,0.0444006383,473,10653,473/10653,1,0,0.0444006383,0.0444006383,473,473,473/10653,473/10653,0.0000938703,1,10653,1/10653,0.0000,0.0214,0.0217
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6508,0x2FECE2FE,0x2F,0xEC,0xE2,0xFE,0x0E61,0x0021,0.0397338867,2604,65536,2604/2^16,0.0397338867,2604,65536,2604/2^16,1,0.0397338867,0.0397338867,6334,0xFE,0xE2,-0.0438901168,-278,6334,-278/6334,113,0.0000006697,278,415098690,278/415098690,0xF6,0x09,0.0527312914,334,6334,334/6334,16,0,0.0527312914,0.0527312914,334,334,334/6334,334/6334,0.0000000000,0,6334,0/6334,0.0000,0.0062,0.0063
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6509,0x9F757E32,0x9F,0x75,0x7E,0x32,0x8100,0x8104,0.0362548828,2376,65536,2376/2^16,0.0362548828,2376,65536,2376/2^16,1,0.0362548828,0.0362548828,7608,0x32,0x7E,-0.0373291272,-284,7608,-284/7608,200,0.0000005696,284,498590280,284/498590280,0x04,0x36,-0.0557308097,-424,7608,-424/7608,1,0,-0.0557308097,-0.0557308097,-424,-424,-424/7608,-424/7608,0.0000000000,0,7608,0/7608,0.0000,0.0157,0.0159
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6510,0x8DF78FA8,0x8D,0xF7,0x8F,0xA8,0x0100,0x0061,0.0288085938,1888,65536,1888/2^16,0.0288085938,1888,65536,1888/2^16,1,0.0288085938,0.0288085938,12050,0xA8,0x8F,-0.0270539419,-326,12050,-326/12050,257,0.0000004128,326,789696750,326/789696750,0xAC,0x0F,-0.0336929461,-406,12050,-406/12050,16,0,-0.0336929461,-0.0336929461,-406,-406,-406/12050,-406/12050,0.0000000000,0,12050,0/12050,0.0000,0.0194,0.0197
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6511,0x46A4338F,0x46,0xA4,0x33,0x8F,0x3008,0x000C,0.0279541016,1832,65536,1832/2^16,-0.0279541016,-1832,65536,-1832/2^16,1,-0.0279541016,-0.0279541016,12798,0x8F,0x33,0.0421940928,540,12798,540/12798,1,-0.0000006438,-540,838716930,-540/838716930,0x8F,0x33,0.0421940928,540,12798,540/12798,1,1,0.0421940928,0.0421940928,540,540,540/12798,540/12798,0.0000000000,0,12798,0/12798,0.0000,0.0214,0.0217
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6512,0x1C274A73,0x1C,0x27,0x4A,0x73,0x0B40,0x0260,0.0278320312,1824,65536,1824/2^16,-0.0278320312,-1824,65536,-1824/2^16,1,-0.0278320312,-0.0278320312,12910,0x73,0x4A,0.0158017041,204,12910,204/12910,8289,-0.0000002411,-204,846056850,-204/846056850,0xBC,0x09,-0.0410534469,-530,12910,-530/12910,16,0,-0.0410534469,-0.0410534469,-530,-530,-530/12910,-530/12910,0.0000000000,0,12910,0/12910,0.0000,0.0251,0.0254
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6513,0xF8BEE55E,0xF8,0xBE,0xE5,0x5E,0x0AE1,0x0061,0.0278930664,1828,65536,1828/2^16,-0.0278930664,-1828,65536,-1828/2^16,1,-0.0278930664,-0.0278930664,12854,0x5E,0xE5,0.0359421192,462,12854,462/12854,1,-0.0000005484,-462,842386890,-462/842386890,0x5E,0x05,0.0359421192,462,12854,462/12854,16,16,0.0359421192,0.0359421192,462,462,462/12854,462/12854,0.0000000000,0,12854,0/12854,0.0000,0.0214,0.0217
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6514,0x7FCB889F,0x7F,0xCB,0x88,0x9F,0x4102,0x0002,0.0322875977,2116,65536,2116/2^16,-0.0322875977,-2116,65536,-2116/2^16,1,-0.0322875977,-0.0322875977,9593,0x9F,0x88,0.0272073387,261,9593,261/9593,741,-0.0000004152,-261,628677255,-261/628677255,0x1B,0xBF,0.0468049620,449,9593,449/9593,1,0,0.0468049620,0.0468049620,449,449,449/9593,449/9593,0.0001042427,1,9593,1/9593,0.0000,0.0132,0.0135
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6515,0x27F91693,0x27,0xF9,0x16,0x93,0x0A00,0x0C20,0.0269775391,1768,65536,1768/2^16,-0.0269775391,-1768,65536,-1768/2^16,1,-0.0269775391,-0.0269775391,13741,0x93,0x16,0.0361691289,497,13741,497/13741,113,-0.0000005519,-497,900516435,-497/900516435,0xE2,0x06,0.0402445237,553,13741,553/13741,16,0,0.0402445237,0.0402445237,553,553,553/13741,553/13741,0.0000727749,1,13741,1/13741,0.0000,0.0269,0.0272
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6516,0xD8DB6CAA,0xD8,0xDB,0x6C,0xAA,0x0B20,0x00C0,0.0279541016,1832,65536,1832/2^16,0.0279541016,1832,65536,1832/2^16,1,0.0279541016,0.0279541016,12798,0xAA,0x6C,-0.0323488045,-414,12798,-414/12798,49,0.0000004936,414,838716930,414/838716930,0x72,0x08,0.0335989998,430,12798,430/12798,16,0,0.0335989998,0.0335989998,430,430,430/12798,430/12798,0.0000000000,0,12798,0/12798,0.0000,0.0209,0.0212
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6517,0xFE1D59F8,0xFE,0x1D,0x59,0xF8,0xA102,0xA10D,0.0260620117,1708,65536,1708/2^16,0.0260620117,1708,65536,1708/2^16,1,0.0260620117,0.0260620117,14723,0xF8,0x59,-0.0288663995,-425,14723,-425/14723,32,0.0000004405,425,964871805,425/964871805,0x7E,0x65,-0.0383753311,-565,14723,-565/14723,1,0,-0.0383753311,-0.0383753311,-565,-565,-565/14723,-565/14723,0.0000679209,1,14723,1/14723,0.0000,0.0288,0.0292
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6518,0x4E82C72E,0x4E,0x82,0xC7,0x2E,0x8100,0x810E,0.0343017578,2248,65536,2248/2^16,-0.0343017578,-2248,65536,-2248/2^16,1,-0.0343017578,-0.0343017578,8499,0x2E,0xC7,0.0382397929,325,8499,325/8499,10,-0.0000005835,-325,556981965,-325/556981965,0x2E,0xC6,0.0415342982,353,8499,353/8499,1,0,0.0415342982,0.0415342982,353,353,353/8499,353/8499,0.0001176609,1,8499,1/8499,0.0000,0.0175,0.0177
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6519,0x5B2D1E22,0x5B,0x2D,0x1E,0x22,0x7004,0xA002,0.0270385742,1772,65536,1772/2^16,0.0270385742,1772,65536,1772/2^16,1,0.0270385742,0.0270385742,13679,0x22,0x1E,-0.0170334089,-233,13679,-233/13679,2704,0.0000002599,233,896453265,233/896453265,0xB2,0x46,0.0342861320,469,13679,469/13679,1,0,0.0342861320,0.0342861320,469,469,469/13679,469/13679,0.0000731048,1,13679,1/13679,0.0000,0.0270,0.0273
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6520,0x81486741,0x81,0x48,0x67,0x41,0x07E0,0x0020,0.0280151367,1836,65536,1836/2^16,-0.0280151367,-1836,65536,-1836/2^16,1,-0.0280151367,-0.0280151367,12742,0x41,0x67,0.0375137341,478,12742,478/12742,1,-0.0000005724,-478,835046970,-478/835046970,0x41,0x07,0.0375137341,478,12742,478/12742,16,16,0.0375137341,0.0375137341,478,478,478/12742,478/12742,0.0000000000,0,12742,0/12742,0.0000,0.0211,0.0214
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6521,0xCB83B1B6,0xCB,0x83,0xB1,0xB6,0xC100,0xE108,0.0328369141,2152,65536,2152/2^16,0.0328369141,2152,65536,2152/2^16,1,0.0328369141,0.0328369141,9275,0xB6,0xB1,-0.0309433962,-287,9275,-287/9275,172,0.0000004722,287,607837125,287/607837125,0xB9,0x79,0.0456064690,423,9275,423/9275,1,0,0.0456064690,0.0456064690,423,423,423/9275,423/9275,0.0001078167,1,9275,1/9275,0.0000,0.0190,0.0193
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6522,0xC0A954E9,0xC0,0xA9,0x54,0xE9,0x0A00,0x0080,0.0313110352,2052,65536,2052/2^16,-0.0313110352,-2052,65536,-2052/2^16,1,-0.0313110352,-0.0313110352,10201,0xE9,0x54,0.0271542006,277,10201,277/10201,369,-0.0000004143,-277,668522535,-277/668522535,0xC7,0x0C,0.0359768650,367,10201,367/10201,16,0,0.0359768650,0.0359768650,367,367,367/10201,367/10201,0.0000980296,1,10201,1/10201,0.0000,0.0145,0.0148
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6523,0xCAE30E13,0xCA,0xE3,0x0E,0x13,0x0AE1,0x0041,0.0280151367,1836,65536,1836/2^16,0.0280151367,1836,65536,1836/2^16,1,0.0280151367,0.0280151367,12742,0x13,0x0E,-0.0178935803,-228,12742,-228/12742,2817,0.0000002730,228,835046970,228/835046970,0x24,0x04,-0.0331188197,-422,12742,-422/12742,16,0,-0.0331188197,-0.0331188197,-422,-422,-422/12742,-422/12742,0.0000000000,0,12742,0/12742,0.0000,0.0211,0.0214
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6524,0x2AEFEE41,0x2A,0xEF,0xEE,0x41,0xC000,0xA006,0.0315551758,2068,65536,2068/2^16,-0.0315551758,-2068,65536,-2068/2^16,1,-0.0315551758,-0.0315551758,10043,0x41,0xEE,0.0230010953,231,10043,231/10043,1786,-0.0000003510,-231,658168005,-231/658168005,0xCE,0x7D,0.0449069003,451,10043,451/10043,1,0,0.0449069003,0.0449069003,451,451,451/10043,451/10043,0.0000995718,1,10043,1/10043,0.0000,0.0203,0.0205
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6525,0x8268E965,0x82,0x68,0xE9,0x65,0x04A0,0x00E1,0.0282592773,1852,65536,1852/2^16,0.0282592773,1852,65536,1852/2^16,1,0.0282592773,0.0282592773,12523,0x65,0xE9,-0.0285075461,-357,12523,-357/12523,129,0.0000004350,357,820694805,357/820694805,0x6B,0x09,-0.0337778488,-423,12523,-423/12523,16,0,-0.0337778488,-0.0337778488,-423,-423,-423/12523,-423/12523,0.0000798531,1,12523,1/12523,0.0000,0.0201,0.0204
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6526,0xA316DE72,0xA3,0x16,0xDE,0x72,0x0540,0x00A0,0.0338134766,2216,65536,2216/2^16,-0.0338134766,-2216,65536,-2216/2^16,1,-0.0338134766,-0.0338134766,8747,0x72,0xDE,0.0543043329,475,8747,475/8747,1,-0.0000008286,-475,573234645,-475/573234645,0x72,0x0E,0.0543043329,475,8747,475/8747,16,16,0.0543043329,0.0543043329,475,475,475/8747,475/8747,0.0001143249,1,8747,1/8747,0.0000,0.0113,0.0115
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6527,0x410716AB,0x41,0x07,0x16,0xAB,0x0200,0x0020,0.0301513672,1976,65536,1976/2^16,-0.0301513672,-1976,65536,-1976/2^16,1,-0.0301513672,-0.0301513672,11000,0xAB,0x16,0.0334545455,368,11000,368/11000,33,-0.0000005105,-368,720885000,-368/720885000,0x3E,0x04,-0.0410909091,-452,11000,-452/11000,16,0,-0.0410909091,-0.0410909091,-452,-452,-452/11000,-452/11000,0.0000000000,0,11000,0/11000,0.0000,0.0168,0.0171
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6528,0xBAF4A5FD,0xBA,0xF4,0xA5,0xFD,0xC100,0x810C,0.0333251953,2184,65536,2184/2^16,0.0333251953,2184,65536,2184/2^16,1,0.0333251953,0.0333251953,9005,0xFD,0xA5,-0.0340921710,-307,9005,-307/9005,49,0.0000005202,307,590142675,307/590142675,0xF5,0x44,-0.0420877290,-379,9005,-379/9005,1,0,-0.0420877290,-0.0420877290,-379,-379,-379/9005,-379/9005,0.0001110494,1,9005,1/9005,0.0000,0.0184,0.0186
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6529,0xC74F83A8,0xC7,0x4F,0x83,0xA8,0x0200,0x00A1,0.0269165039,1764,65536,1764/2^16,0.0269165039,1764,65536,1764/2^16,1,0.0269165039,0.0269165039,13803,0xA8,0x83,-0.0167354923,-231,13803,-231/13803,4465,0.0000002554,231,904579605,231/904579605,0x1C,0x05,0.0319495762,441,13803,441/13803,16,0,0.0319495762,0.0319495762,441,441,441/13803,441/13803,0.0000724480,1,13803,1/13803,0.0000,0.0233,0.0236
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6530,0x2FA8F65D,0x2F,0xA8,0xF6,0x5D,0x4100,0x210C,0.0271606445,1780,65536,1780/2^16,-0.0271606445,-1780,65536,-1780/2^16,1,-0.0271606445,-0.0271606445,13556,0x5D,0xF6,0.0290646208,394,13556,394/13556,51,-0.0000004435,-394,888392460,-394/888392460,0x36,0xA0,0.0385069342,522,13556,522/13556,1,0,0.0385069342,0.0385069342,522,522,522/13556,522/13556,0.0000000000,0,13556,0/13556,0.0000,0.0269,0.0272
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6531,0xC53EB028,0xC5,0x3E,0xB0,0x28,0x0D01,0x00E1,0.0316162109,2072,65536,2072/2^16,0.0316162109,2072,65536,2072/2^16,1,0.0316162109,0.0316162109,10005,0x28,0xB0,-0.0428785607,-429,10005,-429/10005,1,0.0000006543,429,655677675,429/655677675,0x28,0x00,-0.0428785607,-429,10005,-429/10005,16,16,-0.0428785607,-0.0428785607,-429,-429,-429/10005,-429/10005,0.0000999500,1,10005,1/10005,0.0000,0.0142,0.0144
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6532,0x18C27E56,0x18,0xC2,0x7E,0x56,0x410A,0x810E,0.0499267578,3272,65536,3272/2^16,0.0499267578,3272,65536,3272/2^16,1,0.0499267578,0.0499267578,4012,0x56,0x7E,-0.0588235294,-236,4012,-236/4012,28,0.0000008976,236,262926420,236/262926420,0x1F,0x84,0.0702891326,282,4012,282/4012,1,0,0.0702891326,0.0702891326,282,282,282/4012,282/4012,0.0000000000,0,4012,0/4012,0.0000,0.0091,0.0092
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6533,0x27F96D55,0x27,0xF9,0x6D,0x55,0x40B2,0xB624,0.0278930664,1828,65536,1828/2^16,-0.0278930664,-1828,65536,-1828/2^16,1,-0.0278930664,-0.0278930664,12854,0x55,0x6D,0.0146257974,188,12854,188/12854,6628,-0.0000002232,-188,842386890,-188/842386890,0xF9,0x0F,0.0404543333,520,12854,520/12854,1,0,0.0404543333,0.0404543333,520,520,520/12854,520/12854,0.0000000000,0,12854,0/12854,0.0000,0.0253,0.0256
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6534,0x9D24D567,0x9D,0x24,0xD5,0x67,0x0461,0x00C1,0.0308227539,2020,65536,2020/2^16,-0.0308227539,-2020,65536,-2020/2^16,1,-0.0308227539,-0.0308227539,10526,0x67,0xD5,0.0444613338,468,10526,468/10526,33,-0.0000006784,-468,689821410,-468/689821410,0x1E,0x07,-0.0482614478,-508,10526,-508/10526,16,0,-0.0482614478,-0.0482614478,-508,-508,-508/10526,-508/10526,0.0000000000,0,10526,0/10526,0.0000,0.0152,0.0155
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6535,0x4CA6F2E5,0x4C,0xA6,0xF2,0xE5,0x0301,0x0EA1,0.0281372070,1844,65536,1844/2^16,0.0281372070,1844,65536,1844/2^16,1,0.0281372070,0.0281372070,12632,0xE5,0xF2,-0.0375237492,-474,12632,-474/12632,1,0.0000005726,474,827838120,474/827838120,0xE5,0x02,-0.0375237492,-474,12632,-474/12632,16,16,-0.0375237492,-0.0375237492,-474,-474,-474/12632,-474/12632,0.0000000000,0,12632,0/12632,0.0000,0.0247,0.0250
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6536,0x98A6BE4B,0x98,0xA6,0xBE,0x4B,0x031B,0x8932,0.0250854492,1644,65536,1644/2^16,-0.0250854492,-1644,65536,-1644/2^16,1,-0.0250854492,-0.0250854492,15892,0x4B,0xBE,0.0279385855,444,15892,444/15892,31,-0.0000004263,-444,1041482220,-444/1041482220,0xBE,0x07,0.0400201359,636,15892,636/15892,1,0,0.0400201359,0.0400201359,636,636,636/15892,636/15892,0.0000000000,0,15892,0/15892,0.0000,0.0309,0.0313
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6537,0xBD44165B,0xBD,0x44,0x16,0x5B,0x8100,0xA003,0.0267333984,1752,65536,1752/2^16,-0.0267333984,-1752,65536,-1752/2^16,1,-0.0267333984,-0.0267333984,13993,0x5B,0x16,0.0385192596,539,13993,539/13993,1,-0.0000005878,-539,917031255,-539/917031255,0x5B,0x16,0.0385192596,539,13993,539/13993,1,1,0.0385192596,0.0385192596,539,539,539/13993,539/13993,0.0000714643,1,13993,1/13993,0.0000,0.0275,0.0278
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6538,0x36EA9B9D,0x36,0xEA,0x9B,0x9D,0x0501,0x0021,0.0266113281,1744,65536,1744/2^16,-0.0266113281,-1744,65536,-1744/2^16,1,-0.0266113281,-0.0266113281,14122,0x9D,0x9B,0.0249256479,352,14122,352/14122,641,-0.0000003803,-352,925485270,-352/925485270,0x7C,0x04,0.0355473729,502,14122,502/14122,16,0,0.0355473729,0.0355473729,502,502,502/14122,502/14122,0.0000000000,0,14122,0/14122,0.0000,0.0239,0.0242
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6539,0x1A2E8FF4,0x1A,0x2E,0x8F,0xF4,0x0340,0x0041,0.0249023438,1632,65536,1632/2^16,0.0249023438,1632,65536,1632/2^16,1,0.0249023438,0.0249023438,16126,0xF4,0x8F,-0.0265409897,-428,16126,-428/16126,33,0.0000004050,428,1056817410,428/1056817410,0xF7,0x0F,-0.0270370830,-436,16126,-436/16126,16,0,-0.0270370830,-0.0270370830,-436,-436,-436/16126,-436/16126,0.0000000000,0,16126,0/16126,0.0000,0.0288,0.0292
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6540,0xB07E187A,0xB0,0x7E,0x18,0x7A,0x0E81,0x0261,0.0303344727,1988,65536,1988/2^16,0.0303344727,1988,65536,1988/2^16,1,0.0303344727,0.0303344727,10868,0x7A,0x18,-0.0320206110,-348,10868,-348/10868,65,0.0000004886,348,712234380,348/712234380,0x71,0x07,-0.0406698565,-442,10868,-442/10868,16,0,-0.0406698565,-0.0406698565,-442,-442,-442/10868,-442/10868,0.0000000000,0,10868,0/10868,0.0000,0.0213,0.0215
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6541,0xEC7465DF,0xEC,0x74,0x65,0xDF,0x0960,0x0080,0.0308227539,2020,65536,2020/2^16,0.0308227539,2020,65536,2020/2^16,1,0.0308227539,0.0308227539,10526,0xDF,0x65,-0.0391411742,-412,10526,-412/10526,1,0.0000005973,412,689821410,412/689821410,0xDF,0x05,-0.0391411742,-412,10526,-412/10526,16,16,-0.0391411742,-0.0391411742,-412,-412,-412/10526,-412/10526,0.0000000000,0,10526,0/10526,0.0000,0.0151,0.0154
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6542,0xFC749F8D,0xFC,0x74,0x9F,0x8D,0x0E81,0x0081,0.0286254883,1876,65536,1876/2^16,-0.0286254883,-1876,65536,-1876/2^16,1,-0.0286254883,-0.0286254883,12204,0x8D,0x9F,0.0309734513,378,12204,378/12204,113,-0.0000004726,-378,799789140,-378/799789140,0x40,0x06,-0.0360537529,-440,12204,-440/12204,16,0,-0.0360537529,-0.0360537529,-440,-440,-440/12204,-440/12204,0.0000000000,0,12204,0/12204,0.0000,0.0199,0.0202
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6543,0x1916CE94,0x19,0x16,0xCE,0x94,0x0100,0x0001,0.0380249023,2492,65536,2492/2^16,-0.0380249023,-2492,65536,-2492/2^16,1,-0.0380249023,-0.0380249023,6917,0x94,0xCE,0.0258782709,179,6917,179/6917,3009,-0.0000003949,-179,453305595,-179/453305595,0x5A,0x02,-0.0440942605,-305,6917,-305/6917,32,0,-0.0440942605,-0.0440942605,-305,-305,-305/6917,-305/6917,0.0001445713,1,6917,1/6917,0.0000,0.0077,0.0078
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6544,0x12C6861E,0x12,0xC6,0x86,0x1E,0x0520,0x0080,0.0282592773,1852,65536,1852/2^16,-0.0282592773,-1852,65536,-1852/2^16,1,-0.0282592773,-0.0282592773,12523,0x1E,0x86,0.0192445900,241,12523,241/12523,1937,-0.0000002937,-241,820694805,-241/820694805,0xDC,0x0C,-0.0313822566,-393,12523,-393/12523,16,0,-0.0313822566,-0.0313822566,-393,-393,-393/12523,-393/12523,0.0000798531,1,12523,1/12523,0.0000,0.0204,0.0207
adaptive_m10,adaptive_m10,adaptive_random_without_replacement,10.000000,65536,16,1,no,6545,0x08061911,0x08,0x06,0x19,0x11,0x8100,0xC004,0.0291748047,1912,65536,1912/2^16,0.0291748047,1912,65536,1912/2^16,1,0.0291748047,0.0291748047,11749,0x11,0x19,-0.0290237467,-341,11749,-341/11749,71,0.0000004429,341,769970715,341/769970715,0x45,0x50,0.0378755639,445,11749,445/11749,1,0,0.0378755639,0.0378755639,445,445,445/11749,445/11749,0.0000851136,1,11749,1/11749,0.0000,0.0234,0.0237
